"id","op_id","sortid","名称","効果","付加係数","要求レベル上昇","ネックレス","ヘルメット","冠","イヤリング","マント","ベルト","グローブ","投擲機","爪","ブレスレット","共用鎧","専用鎧","ブーツ","リング","片手剣","両手剣","槍","弓","杖","牙","メイス","翼","笛","短剣","格闘武器","スリング","ワンド","鞭","鎌","爪武器","本","双剣","ほうき","ダークコア","双拳銃","錬金石","チェインアンカー","盾","鞘","矢","腕刺青","ブローチ","獣毛装飾","十字架","肩刺青","マスターキー","保護帯","スリング弾丸","星群","契約霊","ウォーペイント","コサージュ","魔弾石","触媒石","ラム酒","宝石"
"890","857","50008","교감의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"891","857","50009","지휘의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"892","857","50010","저항의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"893","857","50011","둔감의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"894","857","50012","재생의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"895","857","50013","극복의","セットオプション","100","150","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"896","857","50014","광포의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"897","857","50015","절제의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"898","857","50016","극의의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"899","857","50017","갈증의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"900","857","50018","신의의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"901","857","50019","내성의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"902","857","50020","은총의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"903","857","50021","무장의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"904","857","50022","신속의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"905","857","50023","차원의","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
